comment,comm_region,comm_time,video_img,video_info,comm_name,video_name,comm_favor
[吐],中国:浙江:杭州,Sat Jun 03 06:09:52 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/s/sqmkhre9cpq6t2y_y.jpg,更新至41集,暖暖,欢乐颂2,1
你们去 百度视频 看没有广告,中国:北京:东城,Sat Jun 03 06:43:08 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/s/sqmkhre9cpq6t2y_y.jpg,更新至41集,Time lover(时间恋人),欢乐颂2,0
[色][色],中国::,Sat Jun 03 06:25:08 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/s/sqmkhre9cpq6t2y_y.jpg,更新至41集,花葬つ ぐ泪掩,欢乐颂2,0
,中国:河北:衡水,Sat Jun 03 06:22:54 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/s/sqmkhre9cpq6t2y_y.jpg,更新至41集,璀璨星空,欢乐颂2,0
"H,ok",中国:吉林:通化,Sat Jun 03 06:27:16 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/s/sqmkhre9cpq6t2y_y.jpg,更新至41集,珊枝夕夏,欢乐颂2,0
还行吧,法国::巴黎,Sat Jun 03 02:38:29 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,亦书予,狐狸的夏天2,3
23集大结局,中国:广东:韶关,Sat Jun 03 00:18:19 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,潘银定,狐狸的夏天2,1
发个行业也一样,中国:四川:,Sat Jun 03 00:08:26 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,想你的人,狐狸的夏天2,4
[酷][酷][酷],中国:江苏:苏州,Fri Jun 02 23:29:53 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,かみさま,狐狸的夏天2,1
谭松韵,中国:广东:湛江,Fri Jun 02 23:20:37 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,^ω^翔^ω^,狐狸的夏天2,2
帅,::,Sat Jun 03 00:06:02 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,@物是人非凸^-^凸^_^@,狐狸的夏天2,1
好看,中国:浙江:杭州,Sat Jun 03 00:13:59 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,唯你锁心,狐狸的夏天2,1
姜潮很好,中国:广东:茂名,Sat Jun 03 00:12:19 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,潜行者,狐狸的夏天2,2
喜欢看,韩国:首尔:,Sat Jun 03 00:12:16 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,♛@萌萌哒♛,狐狸的夏天2,1
,中国:北京:丰台,Sat Jun 03 01:39:35 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,行政机关里的事业编,狐狸的夏天2,0
好看吗？,中国:广东:广州,Sat Jun 03 00:41:39 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,糖糖,狐狸的夏天2,4
第三李，啥时候更新，好期待呀！,中国:福建:莆田,Sat Jun 03 00:25:55 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,小办,狐狸的夏天2,2
支持姜潮,中国:福建:,Sat Jun 03 00:23:56 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,潮迷,狐狸的夏天2,2
[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],::,Sat Jun 03 00:35:13 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,／ 惟/aiq 一 。 ,狐狸的夏天2,4
看完了，还不错,::,Sat Jun 03 01:15:49 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,( ^ω^),狐狸的夏天2,5
每个演员的演技一流，是值得大家看的一部好剧。,中国:江西:景德镇,Sat Jun 03 01:14:37 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,。。。,狐狸的夏天2,4
又来多看几遍,中国:山东:泰安,Sat Jun 03 07:01:32 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,你若不离我定不弃,狐狸的夏天2,2
好喜欢,中国:河北:秦皇岛,Sat Jun 03 06:01:28 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,〆﹏黄太太,狐狸的夏天2,3
看完了，还不错,::,Sat Jun 03 04:50:32 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,时光流逝,狐狸的夏天2,3
这剧好看嘛？,中国:甘肃:兰州市,Sat Jun 03 02:56:26 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,45du倾斜,狐狸的夏天2,4
后母十八＃,::,Sat Jun 03 05:43:15 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,🇨🇳💥💥Βin ge,狐狸的夏天2,2
都看完一遍了。,中国:北京:朝阳,Sat Jun 03 06:32:55 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,[小懒猫],狐狸的夏天2,2
还好,中国:浙江:金华,Sat Jun 03 06:31:57 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,多余的我『无』,狐狸的夏天2,2
,::,Sat Jun 03 06:22:51 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,媄妙&amp;音符@,狐狸的夏天2,0
[偷笑][偷笑][偷笑],中国::,Sat Jun 03 07:40:07 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,yun,狐狸的夏天2,3
[发呆][发呆][发呆][发呆][发呆][发呆],中国:浙江:杭州,Sat Jun 03 07:27:48 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,东方,狐狸的夏天2,4
有么有弟三季啊,中国:辽宁:本溪,Sat Jun 03 07:15:55 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,　     　,狐狸的夏天2,3
不错,中国:重庆:,Sat Jun 03 07:06:41 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,小傻瓜,狐狸的夏天2,4
[微笑][微笑][微笑][微笑][微笑][微笑],中国:浙江:杭州,Sat Jun 03 07:27:31 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,东方,狐狸的夏天2,3
如果我是女主角，我不可能像她那样，真是太蠢了，你们说是不？但她的精神有一些地方值得我们学习,::,Thu Jun 01 22:19:30 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,星河,狐狸的夏天2,67
[难过][难过][难过][难过][难过][难过],中国:浙江:杭州,Sat Jun 03 07:28:34 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,东方,狐狸的夏天2,4
好看好看,中国:湖南:郴州,Fri Jun 02 23:02:17 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,装纯，你不配。,狐狸的夏天2,2
还有第三季？,::,Fri Jun 02 23:01:13 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,听风看月&amp;,狐狸的夏天2,0
&#039;,::,Fri Jun 02 20:12:14 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,oliren,狐狸的夏天2,2
棒棒哒,中国:天津:东丽,Fri Jun 02 20:03:37 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,想太多会累,狐狸的夏天2,2
老太太回心改善了👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,::,Fri Jun 02 19:50:00 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,凉夏,狐狸的夏天2,4
嘻嘻嘻😄,中国::,Fri Jun 02 22:25:23 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,🙈JIN👄YING💐,狐狸的夏天2,3
哎,中国:江苏:无锡,Fri Jun 02 20:53:36 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,  人生百态未雨绸缪  ,狐狸的夏天2,3
搞喜,法国::巴黎,Fri Jun 02 20:24:12 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,姜亚璐,狐狸的夏天2,3
希望出第三季的赞👍一个，让我看看有多少个人啊！,中国:广西:钦州,Fri Jun 02 20:18:14 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,浅听繁尘＆静待花落,狐狸的夏天2,23
第三季啥时候开播呀！好期待哦！,中国:安徽:合肥,Fri Jun 02 20:55:33 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,"爷,桀骜不驯",狐狸的夏天2,0
好看好看,中国:河南:新乡,Fri Jun 02 20:21:13 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,南戈i,狐狸的夏天2,9
好看好看，特别与众不同，加油,中国::,Fri Jun 02 20:46:12 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,淡淡的书墨香,狐狸的夏天2,2
我希望女主角和男主角相亲相爱永不分离。,::,Fri Jun 02 20:43:36 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,海綿北鼻😝,狐狸的夏天2,3
觉得金泰焕的电视剧都不错，同意的赞了吧,中国:河南:鹤壁,Fri Jun 02 20:31:18 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,你懓俄yI下绘sī啊,狐狸的夏天2,5
觌,中国::,Fri Jun 02 22:15:58 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,浪    女,狐狸的夏天2,3
哈哈啊哈,中国::,Fri Jun 02 22:05:50 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,无所谓,狐狸的夏天2,8
为什么还没更新啊？好想看大结局,::,Fri Jun 02 21:22:16 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,《倘諾回到最初》♂,狐狸的夏天2,6
唉……,::,Fri Jun 02 21:12:29 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,✨ Z,狐狸的夏天2,2
要在一起了,中国:湖南:益阳,Fri Jun 02 21:39:49 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,我只听见你,狐狸的夏天2,2
诶,中国::,Fri Jun 02 22:14:53 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/b/b34537tso8u89q9_y.jpg,全23集,浪    女,狐狸的夏天2,2
很多人都说：小赖说一句我爱你就可以结局了。可是，你们想过没，爱如果单单只是一句我爱你的话，那世界上还会有真爱吗？就比如说：一个经常家暴妻子的丈夫，说一句对不起，妻子就会原谅他吗？好好想一想吧！,::,Fri Jun 02 16:50:15 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,nana,求婚大作战,7
对张艺兴简直路转黑。动不动就说自己从未来回来的。就像一个哈狗一样[微笑],中国:四川:,Sat Jun 03 02:46:54 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,错付,求婚大作战,3
这部剧挺好看的，不晓得你们吐槽什么，他们是按照剧本演，在说了，原版的剧情也是这样的。如果觉得不好看，可以不看，没人逼你看,::,Fri Jun 02 20:51:14 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,十五画,求婚大作战,11
女主角怎么有点像刘诗诗啊,::,Sat Jun 03 07:34:04 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,如果爱一个人@你会爱她吗,求婚大作战,0
看到一人饮酒醉心好痛，也没心情看下去了,中国:山东:菏泽,Sat Jun 03 03:27:14 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,过眼云烟,求婚大作战,1
女主人设真的好恶心啊看不到别人对她的好，就想着所有人都要围着她转满足她所有想法。自己喜欢的男生和别的女生说话掉头就走？就算男女朋友关系也不用这样吧。自己喜欢的男生让自己做他女朋友，jtt居然说这不算告白？小赖跟她求婚她说小赖什么都不明白。？？？整个弹幕都在问不明白什么？？都求婚了你还要怎样？肖伟哲随便跟她说一句我喜欢你她就马上能和他在一起。真的希望最后一集小赖能看清jtt的莲花个性，肖伟哲和jtt在一起真是最好不过省的他俩到处去害人，呕,::,Fri Jun 02 17:28:46 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,🦄,求婚大作战,27
完美，觉得这部剧超好看。28集的时候看哭了。被感动。张艺兴超帅[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][嘴唇][嘴唇][嘴唇][爱心][爱心][爱心][爱心][爱心][爱心][拥抱][拥抱][拥抱][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强][强],中国:辽宁:阜新,Thu Jun 01 11:27:46 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,现实点吧,求婚大作战,39
十几年前看的日剧求婚大作战，现在翻拍了。看了一集，不说台词背景音乐没变，连标题都一样，日剧10多集看得都很纠结，本剧32集。看你表个白要拖到啥时候，不得不说原版始终是经典无法超越。颜值什么的也是。,中国:广东:广州,Fri Jun 02 08:12:45 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,_俊伟😘,求婚大作战,27
尼玛，导演，你确定这是历史？？别乱拍，看不下去了！现在电视集数长还不好看！,法国::巴黎,Fri Jun 02 14:59:24 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,超級聖,龙珠传奇,5
杨紫在这剧里妆化的真心好看 比在欢乐颂里好看一百倍 杨紫很适合古装戏的扮相呀 很美的,中国:辽宁:本溪,Thu Jun 01 16:20:00 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,踩云飞舞,龙珠传奇,12
演的什么垃圾，看了第一集就不想看了，妈的，大炮都有了，还在用冷兵器，难道就么的火枪吗？还是没有发明哦、,中国:四川:资阳,Thu Jun 01 19:54:25 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,月夜,龙珠传奇,4
杨紫演技不错，她在青云志演的很高冷范，在这里完全判若两人，真心觉得她很好，棒棒的,::,Thu Jun 01 20:43:22 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,……,龙珠传奇,22
看简介说的心中有对方，相忘于江湖，瞬间想弃剧了,中国:四川:成都,Sat Jun 03 00:06:05 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,韵♡♡朵,龙珠传奇,4
＂皇上刚刚亲政不久＂＂朕刚刚亲政不久＂为什么总有这两句话的身影？😂😂😂,中国:广东:惠州,Sat Jun 03 00:12:08 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,空✘白,龙珠传奇,3
一看到是90集。瞬间没兴趣了。电视不能在40左右最好吗？,格陵兰::,Sat Jun 03 00:14:03 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,___ 。国字脸踏鼻子❤️,龙珠传奇,4
牛逼,中国:福建:厦门,Sat Jun 03 00:07:17 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,清一,龙珠传奇,2
ffhb,中国:山东:菏泽,Sat Jun 03 00:13:15 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,倾听🌸樱花飘落,龙珠传奇,4
VTP都看不了登陆不上去,中国::,Sat Jun 03 00:20:41 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,命里有你,龙珠传奇,1
怎么还不更新啊！好慢啊,::,Sat Jun 03 00:25:30 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,皮皮九(｡◝ᴗ◜｡),龙珠传奇,4
看了开头，都有种悲痛的感觉。就算电视剧也不应该把晋王亲手把自己刚出生的女儿射杀的画面全过程拍摄出来啊。这样虐心的戏直接不敢看了。,中国:贵州:黔东南,Thu Jun 01 22:29:46 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,い白首不相离う,龙珠传奇,11
"这些连续剧子都是些垃圾的电视剧,质量永远不过关",中国:湖北:武汉,Sat Jun 03 00:38:52 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,：在野党：,龙珠传奇,1
你们都喜欢李易欢和康熙结婚，可是我却希望李易欢和猪哥哥结婚，因为皇室家族要把爱分给好多个女人，而猪哥哥的爱只会给李易欢，所以我还是希望猪哥哥和李易欢成亲，虽然不可能，可是茅子俊演过这么多电视剧每次都是最受伤的那一个，真是心疼,中国:内蒙古:呼和浩特,Thu Jun 01 09:11:31 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,幸福一世,龙珠传奇,181
这部剧怎么这么垃圾，李定国大将军明明是个民族英雄，却被写成了小人，真是误导大众！,中国:江西:赣州,Thu Jun 01 18:59:50 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,人艰不拆,龙珠传奇,19
爱新觉罗.玄烨不是清朝的吗？这演的不是明朝时候吗？明朝怎么会知道清朝的人和事？是我看听糊涂了还是看错了[疑问],中国:天津:,Fri Jun 02 17:01:51 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,晴天,龙珠传奇,37
fyfhj,中国:山东:菏泽,Sat Jun 03 00:13:01 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,倾听🌸樱花飘落,龙珠传奇,3
rtfyhjb,中国:山东:菏泽,Sat Jun 03 00:13:23 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,倾听🌸樱花飘落,龙珠传奇,5
更新太慢,中国:广东:深圳,Sat Jun 03 00:14:33 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,知足常乐,龙珠传奇,3
额,阿拉伯联合酋长国::阿布扎比,Sat Jun 03 01:56:55 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,唯爱N,龙珠传奇,1
不能快点更新吗,::,Sat Jun 03 00:21:13 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,信仰、                 ,龙珠传奇,2
一直追剧,::,Sat Jun 03 00:37:13 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,安稳。,龙珠传奇,2
好看,中国:陕西:榆林,Sat Jun 03 01:29:20 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,把记忆留给回忆,龙珠传奇,3
我看到48集了，但是更新的好慢,::,Sat Jun 03 00:49:58 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,站在坟头调戏鬼,龙珠传奇,3
这信上写的是神马？,中国:广东:惠州,Sat Jun 03 00:55:44 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,空✘白,龙珠传奇,2
超喜欢看的电视剧,中国:广东:中山,Sat Jun 03 01:49:18 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,华玲,龙珠传奇,3
太好看了,中国:河南:漯河,Sat Jun 03 01:55:32 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,火云金龙,龙珠传奇,2
更新太慢了,中国:湖南:长沙,Sat Jun 03 01:51:09 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,蓉你想想,龙珠传奇,2
,中国:广东:深圳,Sat Jun 03 02:30:21 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,转身後默落,龙珠传奇,0
,中国:广东:梅州,Sat Jun 03 02:00:34 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,幻想,龙珠传奇,1
,中国:广东:梅州,Sat Jun 03 02:02:05 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,幻想,龙珠传奇,1
哇～看剧,中国:甘肃:兰州市,Sat Jun 03 02:55:57 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,45du倾斜,龙珠传奇,2
现在的电视剧越来越没道理，好多人的历史知识都是看电视学来的，可现在的电视剧把历史改的面目全非，很容易误导众看官的。不过现在看这类电视剧也就是看看，不像以前看《纪晓岚》《还珠》等，是有些入戏的。,中国:上海:浦东新区,Sat Jun 03 02:51:22 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,___シ仟里馬℡,龙珠传奇,1
,中国:湖南:益阳,Sat Jun 03 02:48:33 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/q/qwvcfzl987ydm63_y.jpg,更新至48集,空洞,龙珠传奇,1
